age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
39;self-employed;married;secondary;no;4722;yes;no;unknown;17;jun;483;1;-1;0;unknown;no
37;admin.;single;secondary;no;-117;no;yes;cellular;7;jul;106;1;-1;0;unknown;no
32;admin.;married;secondary;no;0;yes;yes;unknown;1;jul;122;1;-1;0;unknown;no
55;services;divorced;secondary;no;1735;no;no;unknown;20;jun;375;2;-1;0;unknown;no
39;entrepreneur;divorced;secondary;no;-271;yes;no;cellular;7;may;406;1;-1;0;unknown;no
50;admin.;married;secondary;no;335;yes;no;cellular;20;apr;166;4;-1;0;unknown;no
37;management;divorced;tertiary;no;488;yes;no;cellular;17;sep;328;1;854;2;failure;yes
35;management;married;tertiary;no;2161;no;no;cellular;9;mar;139;2;181;3;success;yes
38;blue-collar;married;secondary;no;757;yes;no;cellular;2;feb;133;1;272;1;failure;no
50;technician;married;secondary;no;1412;no;no;cellular;6;aug;131;3;-1;0;unknown;no
60;retired;married;secondary;no;374;no;no;cellular;19;aug;276;2;-1;0;unknown;no
33;technician;married;secondary;no;-160;yes;no;cellular;21;jul;898;5;-1;0;unknown;no
60;admin.;married;secondary;no;2552;no;yes;cellular;30;jan;255;2;2;4;other;no
43;services;married;primary;no;2567;yes;no;cellular;14;may;109;1;360;2;failure;no
41;management;married;primary;no;5310;yes;no;cellular;17;nov;984;1;-1;0;unknown;yes
41;admin.;divorced;secondary;no;256;no;no;unknown;19;jun;91;1;-1;0;unknown;no
27;management;single;secondary;no;924;yes;no;cellular;3;feb;84;1;-1;0;unknown;no
36;blue-collar;married;secondary;no;2894;yes;no;cellular;17;jul;747;1;-1;0;unknown;no
44;management;divorced;tertiary;no;-90;yes;no;cellular;21;jul;472;1;-1;0;unknown;no
60;technician;married;secondary;no;0;yes;no;telephone;24;jul;101;14;-1;0;unknown;no
62;self-employed;divorced;tertiary;no;6;yes;no;cellular;13;apr;103;1;182;3;success;yes
38;services;married;secondary;no;393;no;no;unknown;18;jun;90;3;-1;0;unknown;no
40;management;married;tertiary;no;-4;yes;no;unknown;5;may;2033;1;-1;0;unknown;no
35;technician;married;secondary;no;2189;no;no;cellular;19;nov;256;3;-1;0;unknown;no
37;admin.;single;tertiary;no;224;yes;no;cellular;9;jul;128;2;-1;0;unknown;no
83;retired;married;unknown;no;4216;no;no;cellular;12;oct;92;1;-1;0;unknown;no
27;technician;married;secondary;no;806;yes;no;unknown;16;jun;768;21;-1;0;unknown;no
25;student;single;secondary;no;1790;no;no;cellular;17;apr;224;1;322;3;failure;no
32;technician;single;secondary;no;432;no;no;cellular;20;aug;559;3;-1;0;unknown;no
36;technician;married;tertiary;no;530;yes;no;cellular;15;may;239;2;-1;0;unknown;no
38;management;single;tertiary;no;3141;no;no;cellular;9;nov;347;4;189;2;success;yes
48;blue-collar;married;primary;no;559;yes;no;unknown;15;may;1231;2;-1;0;unknown;no
30;management;single;tertiary;no;536;no;no;cellular;15;oct;244;1;105;1;success;yes
42;unemployed;married;secondary;no;356;yes;no;cellular;7;may;787;3;356;2;failure;yes
36;self-employed;married;tertiary;no;943;no;no;cellular;20;nov;115;3;-1;0;unknown;no
32;management;divorced;tertiary;no;294;yes;no;cellular;17;apr;1095;1;274;5;success;yes
85;retired;married;primary;no;12114;no;no;telephone;12;feb;165;2;-1;0;unknown;yes
56;blue-collar;divorced;primary;no;12;no;no;cellular;20;nov;282;2;135;1;failure;no
22;student;single;secondary;no;64;no;no;cellular;4;jun;112;1;-1;0;unknown;no
43;management;divorced;secondary;no;0;no;no;cellular;7;jul;75;3;-1;0;unknown;no
61;management;married;tertiary;no;175;no;no;telephone;5;aug;270;2;-1;0;unknown;yes
31;unemployed;married;secondary;no;31;yes;no;cellular;15;jul;211;6;-1;0;unknown;no
52;technician;married;secondary;no;141;no;no;cellular;25;aug;160;7;-1;0;unknown;no
46;unemployed;married;secondary;no;16397;no;no;cellular;18;nov;641;1;-1;0;unknown;no
59;technician;married;secondary;no;6;no;yes;unknown;1;jul;292;1;-1;0;unknown;no
52;technician;married;secondary;no;1490;no;yes;unknown;17;jun;420;4;-1;0;unknown;no
36;management;married;tertiary;no;0;yes;no;cellular;20;nov;139;1;-1;0;unknown;no
37;management;single;tertiary;no;0;no;no;cellular;20;aug;225;5;-1;0;unknown;no
29;technician;married;tertiary;no;1413;yes;no;cellular;17;jul;170;4;-1;0;unknown;no
57;management;married;secondary;no;7162;no;no;cellular;17;nov;83;1;-1;0;unknown;no
34;admin.;married;secondary;no;560;yes;no;unknown;5;may;198;3;-1;0;unknown;no
26;student;single;tertiary;no;10086;no;no;cellular;21;apr;110;2;-1;0;unknown;yes
39;blue-collar;married;primary;no;7304;yes;no;unknown;28;may;216;1;-1;0;unknown;no
40;blue-collar;single;primary;no;-187;yes;no;cellular;5;feb;160;1;-1;0;unknown;no
48;management;married;tertiary;no;3766;no;no;cellular;6;aug;206;2;-1;0;unknown;no
33;services;divorced;secondary;no;1529;yes;no;telephone;18;nov;41;1;-1;0;unknown;no
64;retired;married;primary;no;2140;no;no;cellular;12;oct;181;2;-1;0;unknown;no
54;blue-collar;married;primary;no;7073;no;no;cellular;26;aug;479;6;-1;0;unknown;no
32;management;single;tertiary;no;347;yes;no;cellular;18;may;213;1;264;6;failure;no
40;entrepreneur;married;secondary;no;1532;yes;yes;cellular;18;nov;173;7;-1;0;unknown;no
32;management;married;tertiary;no;0;yes;no;unknown;21;may;91;1;-1;0;unknown;no
41;technician;single;secondary;no;200;yes;no;cellular;14;may;353;6;373;2;failure;no
38;blue-collar;married;primary;no;558;yes;no;cellular;6;feb;427;3;-1;0;unknown;no
29;admin.;married;secondary;no;-211;yes;no;cellular;18;may;58;1;-1;0;unknown;no
41;technician;married;secondary;no;1270;yes;no;unknown;5;may;1389;1;-1;0;unknown;yes
35;management;married;tertiary;no;867;yes;no;unknown;2;jun;230;3;-1;0;unknown;yes
52;admin.;married;secondary;no;692;yes;no;cellular;12;aug;129;9;-1;0;unknown;no
55;unemployed;married;secondary;no;1436;yes;no;cellular;4;feb;969;2;-1;0;unknown;no
32;admin.;single;tertiary;no;2004;no;no;cellular;2;feb;141;1;75;1;failure;no
46;services;married;secondary;no;6913;no;no;unknown;12;jun;781;2;-1;0;unknown;no
28;student;single;tertiary;no;3717;no;no;telephone;30;oct;177;2;-1;0;unknown;no
46;technician;married;unknown;no;557;yes;no;cellular;28;jan;148;1;197;4;failure;no
45;technician;single;tertiary;no;302;yes;no;unknown;20;jun;36;4;-1;0;unknown;no
29;technician;married;secondary;no;-28;no;no;cellular;7;jul;531;1;-1;0;unknown;no
37;blue-collar;married;secondary;no;5334;no;no;unknown;6;jun;58;1;-1;0;unknown;no
39;blue-collar;married;secondary;no;1969;no;no;cellular;21;nov;63;2;-1;0;unknown;no
53;services;married;secondary;no;10749;yes;no;unknown;14;may;221;1;-1;0;unknown;no
40;blue-collar;divorced;secondary;no;793;yes;no;unknown;15;may;109;1;-1;0;unknown;no
35;blue-collar;single;secondary;no;142;yes;no;cellular;26;may;293;2;19;3;failure;no
40;technician;married;tertiary;no;1207;no;no;cellular;22;aug;105;3;-1;0;unknown;no
26;blue-collar;single;secondary;no;-84;yes;yes;cellular;29;jul;63;5;-1;0;unknown;no
37;housemaid;married;primary;no;166;yes;no;cellular;10;jul;151;1;-1;0;unknown;no
33;blue-collar;divorced;secondary;no;60;no;no;unknown;6;may;190;3;-1;0;unknown;no
32;technician;married;tertiary;no;0;yes;no;cellular;2;jun;149;1;-1;0;unknown;no
36;services;divorced;secondary;no;241;yes;no;unknown;8;may;133;1;-1;0;unknown;no
40;services;married;secondary;no;0;yes;no;cellular;24;jul;139;1;-1;0;unknown;no
49;technician;married;tertiary;no;503;no;no;unknown;1;jul;297;2;-1;0;unknown;no
30;blue-collar;married;secondary;no;282;yes;yes;unknown;23;may;148;2;-1;0;unknown;no
40;self-employed;single;tertiary;no;819;no;no;cellular;30;jul;100;3;-1;0;unknown;no
47;technician;married;secondary;no;-75;yes;no;cellular;4;feb;57;1;247;1;other;no
34;admin.;single;secondary;no;5057;yes;no;cellular;19;nov;73;1;-1;0;unknown;no
38;student;single;tertiary;no;807;no;no;cellular;27;feb;74;2;-1;0;unknown;no
36;blue-collar;married;primary;no;38;yes;yes;cellular;13;may;285;2;335;1;other;no
50;blue-collar;married;primary;no;746;yes;no;unknown;6;jun;136;13;-1;0;unknown;no
28;services;married;secondary;no;15;yes;no;cellular;7;may;182;2;356;1;failure;no
41;self-employed;married;secondary;no;713;yes;no;unknown;19;may;78;1;-1;0;unknown;no
39;management;married;tertiary;no;2985;no;no;cellular;14;aug;91;2;-1;0;unknown;no
59;housemaid;married;primary;no;500;no;no;unknown;5;jun;94;1;-1;0;unknown;no
32;management;married;tertiary;no;273;yes;no;cellular;28;jul;231;10;-1;0;unknown;no
53;self-employed;married;tertiary;no;2013;no;no;cellular;19;aug;268;14;-1;0;unknown;no
41;admin.;married;secondary;no;1705;no;no;cellular;30;jul;92;3;-1;0;unknown;no
34;services;married;secondary;no;1005;yes;no;cellular;15;jul;274;3;-1;0;unknown;no
36;blue-collar;single;secondary;no;478;yes;no;cellular;13;may;610;1;-1;0;unknown;yes
31;management;married;tertiary;no;777;yes;no;cellular;3;feb;245;4;-1;0;unknown;no
54;technician;married;unknown;no;0;no;no;cellular;30;jan;491;1;-1;0;unknown;no
32;management;single;tertiary;no;3050;yes;no;cellular;21;nov;58;1;182;1;failure;no
46;entrepreneur;married;secondary;no;757;no;no;unknown;16;jun;382;3;-1;0;unknown;no
51;housemaid;married;tertiary;no;990;no;no;telephone;21;aug;189;5;-1;0;unknown;no
47;services;single;secondary;no;870;yes;no;cellular;9;feb;36;7;-1;0;unknown;no
43;admin.;married;secondary;no;-150;no;yes;cellular;21;nov;62;2;136;3;failure;no
59;retired;married;primary;no;3648;no;no;telephone;23;oct;257;2;126;3;success;yes
55;services;married;secondary;no;2120;no;no;cellular;11;aug;236;3;-1;0;unknown;no
37;entrepreneur;single;secondary;no;2543;no;no;cellular;22;jun;69;4;-1;0;unknown;no
25;student;single;secondary;no;469;no;no;cellular;24;feb;524;1;187;2;success;no
61;retired;married;secondary;no;569;no;no;cellular;4;aug;219;1;-1;0;unknown;yes
53;technician;married;secondary;no;0;no;no;cellular;22;aug;77;9;-1;0;unknown;no
47;admin.;married;secondary;no;1863;yes;yes;cellular;14;may;151;4;-1;0;unknown;no
57;blue-collar;married;primary;no;1236;no;no;unknown;18;jun;152;9;-1;0;unknown;no
30;technician;married;secondary;no;0;yes;no;cellular;14;may;47;3;-1;0;unknown;no
32;technician;married;secondary;no;473;no;yes;cellular;10;aug;1064;1;95;3;success;yes
37;unemployed;single;tertiary;no;1316;yes;no;cellular;18;nov;389;1;172;2;failure;no
43;management;married;tertiary;no;1751;yes;no;cellular;21;nov;146;4;-1;0;unknown;no
32;blue-collar;divorced;secondary;no;86;no;yes;unknown;19;may;703;1;-1;0;unknown;no
35;admin.;married;secondary;no;907;no;yes;unknown;2;jul;97;4;-1;0;unknown;no
36;self-employed;married;tertiary;no;19;no;no;unknown;5;may;189;2;-1;0;unknown;no
27;admin.;single;secondary;yes;1110;yes;yes;cellular;31;jul;25;36;-1;0;unknown;no
48;services;single;secondary;yes;-470;yes;no;cellular;11;may;410;2;292;11;failure;no
41;services;divorced;secondary;no;1838;yes;yes;telephone;24;jul;242;4;-1;0;unknown;no
29;technician;single;secondary;no;428;yes;no;cellular;24;jul;273;2;-1;0;unknown;no
30;management;married;tertiary;no;1384;yes;no;telephone;14;aug;60;2;-1;0;unknown;no
32;blue-collar;married;primary;no;12705;yes;no;cellular;20;nov;211;1;-1;0;unknown;no
38;technician;married;secondary;no;5115;yes;no;cellular;27;feb;99;1;102;6;success;yes
44;admin.;married;secondary;no;497;yes;no;cellular;3;feb;321;3;270;2;other;no
35;management;single;tertiary;no;31;yes;no;cellular;14;jul;124;3;-1;0;unknown;no
54;blue-collar;married;secondary;no;285;yes;yes;telephone;30;jan;63;1;2;5;other;no
32;management;single;tertiary;no;312;no;no;cellular;17;feb;232;2;-1;0;unknown;yes
37;entrepreneur;married;tertiary;no;986;no;no;cellular;11;jul;970;2;-1;0;unknown;no
42;unknown;single;primary;no;2398;yes;no;cellular;3;feb;144;2;271;2;failure;no
37;management;married;tertiary;no;1060;no;no;cellular;20;nov;125;3;-1;0;unknown;no
56;retired;married;tertiary;no;5769;no;no;unknown;20;jun;15;3;-1;0;unknown;no
39;blue-collar;married;secondary;no;2457;no;no;cellular;29;jul;284;3;-1;0;unknown;no
59;housemaid;divorced;unknown;no;873;yes;no;unknown;7;may;152;3;-1;0;unknown;no
51;blue-collar;divorced;primary;no;602;yes;no;cellular;11;may;347;1;284;2;failure;no
42;self-employed;married;secondary;no;106;yes;no;unknown;8;may;515;3;-1;0;unknown;no
55;technician;married;secondary;no;6958;yes;yes;unknown;13;may;178;2;-1;0;unknown;no
32;blue-collar;single;secondary;no;604;no;yes;cellular;28;may;95;3;-1;0;unknown;no
50;blue-collar;married;secondary;yes;0;yes;no;cellular;26;aug;240;5;-1;0;unknown;no
46;housemaid;divorced;secondary;no;154;no;no;unknown;9;jun;79;1;-1;0;unknown;no
31;management;married;tertiary;no;4761;yes;no;unknown;20;may;239;2;-1;0;unknown;no
46;services;divorced;secondary;no;864;yes;no;cellular;17;apr;225;3;150;7;failure;no
35;blue-collar;divorced;secondary;no;336;yes;no;cellular;14;may;191;1;346;2;failure;yes
76;retired;married;primary;no;3324;no;no;cellular;11;feb;309;1;90;4;success;yes
37;admin.;single;tertiary;no;635;no;no;cellular;2;sep;238;1;464;2;failure;no
29;student;single;unknown;no;795;no;no;cellular;7;aug;173;2;-1;0;unknown;no
60;management;married;secondary;no;49;no;yes;cellular;8;jul;76;2;-1;0;unknown;no
32;technician;married;secondary;no;14;no;no;cellular;22;aug;313;6;-1;0;unknown;no
35;self-employed;single;tertiary;no;577;yes;no;cellular;21;jul;90;1;-1;0;unknown;no
57;self-employed;divorced;tertiary;no;6519;no;no;cellular;20;nov;1040;1;-1;0;unknown;no
38;admin.;single;secondary;no;3239;no;no;unknown;5;jun;817;2;-1;0;unknown;yes
28;admin.;married;secondary;no;788;yes;no;cellular;18;may;11;14;-1;0;unknown;no
37;management;single;tertiary;no;553;no;no;cellular;12;aug;63;2;-1;0;unknown;no
24;blue-collar;single;secondary;no;476;yes;no;unknown;4;jun;161;1;-1;0;unknown;no
34;management;married;tertiary;no;1601;yes;no;unknown;8;may;650;2;-1;0;unknown;no
58;management;married;tertiary;no;1697;no;no;unknown;20;jun;55;2;-1;0;unknown;no
47;technician;married;secondary;no;293;no;no;cellular;3;mar;499;1;-1;0;unknown;yes
29;entrepreneur;single;secondary;no;158;yes;no;cellular;25;jul;241;2;-1;0;unknown;no
38;admin.;single;tertiary;no;45789;no;no;telephone;21;jul;21;31;-1;0;unknown;no
43;blue-collar;single;secondary;no;24;no;no;cellular;12;may;68;1;363;1;failure;no
59;retired;married;unknown;no;1116;no;no;cellular;7;aug;149;2;99;1;failure;no
33;blue-collar;married;secondary;no;26;yes;no;cellular;17;apr;342;3;332;1;other;no
36;services;divorced;secondary;no;532;yes;no;cellular;29;jan;391;1;241;1;failure;no
46;technician;divorced;secondary;no;0;yes;yes;cellular;8;may;306;1;262;1;other;no
30;management;single;tertiary;no;508;no;yes;cellular;19;nov;70;4;-1;0;unknown;no
33;technician;single;tertiary;no;538;yes;no;unknown;29;may;359;2;-1;0;unknown;no
48;admin.;married;secondary;no;0;yes;no;cellular;17;jul;109;4;-1;0;unknown;no
46;blue-collar;married;primary;no;588;yes;no;cellular;20;apr;249;3;237;4;failure;no
40;admin.;married;secondary;no;0;yes;no;cellular;15;may;13;8;366;7;other;no
38;technician;married;secondary;yes;0;no;yes;cellular;31;jul;44;28;-1;0;unknown;no
40;blue-collar;married;secondary;no;187;yes;no;cellular;15;may;53;3;-1;0;unknown;no
44;technician;divorced;secondary;no;2340;no;no;cellular;29;jul;637;3;-1;0;unknown;no
40;management;married;tertiary;no;-29;no;no;unknown;8;may;406;2;-1;0;unknown;no
38;entrepreneur;married;secondary;no;0;yes;yes;cellular;20;apr;305;2;154;1;failure;no
35;housemaid;married;primary;no;77;no;no;cellular;8;aug;191;1;-1;0;unknown;no
45;management;married;secondary;no;1134;no;yes;cellular;9;feb;102;4;-1;0;unknown;no
52;management;married;tertiary;no;4675;no;no;cellular;12;feb;181;3;-1;0;unknown;yes
49;blue-collar;divorced;secondary;no;4177;yes;no;cellular;15;jul;275;4;-1;0;unknown;no
50;blue-collar;married;secondary;no;2013;no;yes;cellular;22;jul;226;1;-1;0;unknown;no
40;technician;married;secondary;no;1159;no;no;telephone;21;oct;19;1;-1;0;unknown;no
77;retired;married;tertiary;no;7802;no;no;telephone;1;feb;483;2;-1;0;unknown;yes
49;technician;single;secondary;no;114;no;no;cellular;29;aug;12;6;-1;0;unknown;no
42;entrepreneur;married;tertiary;no;171;yes;no;cellular;14;may;135;1;176;5;failure;no
44;admin.;divorced;secondary;no;432;no;no;cellular;9;feb;132;3;-1;0;unknown;no
49;management;single;tertiary;no;354;yes;no;unknown;19;may;166;3;-1;0;unknown;no
33;management;single;tertiary;no;718;yes;no;cellular;29;jun;271;1;84;3;success;yes
34;management;single;tertiary;no;673;yes;yes;cellular;20;nov;271;1;184;1;failure;no
36;admin.;single;secondary;no;728;no;no;cellular;30;apr;230;1;-1;0;unknown;yes
41;technician;single;secondary;no;294;yes;no;cellular;28;aug;150;14;-1;0;unknown;no
32;admin.;married;secondary;no;0;yes;no;cellular;16;jul;524;4;-1;0;unknown;no
64;retired;married;secondary;no;588;no;no;cellular;16;jul;574;1;179;3;success;yes
48;unemployed;married;primary;no;5462;no;no;unknown;6;jun;29;4;-1;0;unknown;no
30;management;single;tertiary;no;2544;no;no;cellular;9;apr;152;2;-1;0;unknown;yes
30;admin.;married;secondary;no;15;yes;no;unknown;9;may;257;1;-1;0;unknown;no
59;retired;married;primary;no;-266;yes;yes;cellular;31;jul;266;11;-1;0;unknown;no
39;management;divorced;tertiary;no;1315;yes;no;cellular;19;nov;1337;4;126;1;failure;no
54;management;married;tertiary;no;0;yes;no;cellular;24;jul;140;2;-1;0;unknown;no
37;entrepreneur;single;secondary;no;20453;yes;no;telephone;4;may;115;1;-1;0;unknown;no
28;admin.;single;secondary;no;579;yes;no;cellular;21;jul;60;2;-1;0;unknown;no
43;blue-collar;divorced;secondary;no;16;yes;no;unknown;14;may;485;2;-1;0;unknown;no
38;blue-collar;married;secondary;no;-579;yes;yes;unknown;28;may;195;2;-1;0;unknown;no
39;retired;married;tertiary;no;855;yes;no;unknown;21;may;786;2;-1;0;unknown;no
32;management;married;tertiary;no;1667;yes;no;cellular;18;nov;164;2;179;3;failure;no
60;retired;married;secondary;no;262;no;no;cellular;18;aug;393;4;-1;0;unknown;no
45;admin.;married;secondary;no;25;yes;no;unknown;28;may;82;4;-1;0;unknown;no
50;admin.;married;secondary;no;242;yes;no;cellular;20;aug;69;4;-1;0;unknown;no
26;blue-collar;single;secondary;no;82;yes;no;unknown;9;may;654;1;-1;0;unknown;yes
45;blue-collar;divorced;primary;no;594;yes;no;unknown;29;may;833;2;-1;0;unknown;yes
51;services;married;secondary;no;2248;yes;no;unknown;5;may;714;2;-1;0;unknown;no
45;blue-collar;married;primary;no;1794;yes;no;unknown;14;may;174;2;-1;0;unknown;no
32;technician;single;secondary;no;945;no;no;cellular;4;may;312;3;-1;0;unknown;no
36;management;single;tertiary;no;0;yes;no;unknown;29;may;211;6;-1;0;unknown;no
55;services;married;secondary;no;642;yes;no;cellular;11;jul;232;2;-1;0;unknown;no
49;services;married;secondary;no;-106;no;yes;unknown;20;jun;10;13;-1;0;unknown;no
28;blue-collar;married;primary;no;0;no;no;unknown;14;may;17;24;-1;0;unknown;no
33;management;single;secondary;no;-298;no;no;cellular;22;aug;168;2;-1;0;unknown;no
56;blue-collar;married;secondary;no;0;no;yes;cellular;16;jul;390;2;-1;0;unknown;no
32;management;divorced;tertiary;no;874;no;no;cellular;12;aug;1282;6;-1;0;unknown;yes
33;admin.;divorced;secondary;no;661;yes;no;cellular;18;nov;411;1;173;2;other;no
34;technician;married;tertiary;no;2656;yes;no;cellular;24;jul;302;1;-1;0;unknown;no
35;unemployed;single;secondary;no;0;no;no;cellular;31;jul;299;3;-1;0;unknown;no
34;management;married;tertiary;no;8;yes;no;telephone;5;nov;6;1;-1;0;unknown;no
35;technician;married;secondary;no;432;yes;no;unknown;21;may;1094;55;-1;0;unknown;no
38;self-employed;single;tertiary;no;982;no;no;cellular;11;aug;176;3;-1;0;unknown;no
25;technician;single;secondary;no;0;yes;no;cellular;23;jul;487;5;-1;0;unknown;no
42;blue-collar;married;secondary;yes;-204;yes;no;cellular;11;may;34;1;361;7;failure;no
38;admin.;divorced;secondary;no;0;no;no;unknown;5;jun;56;1;-1;0;unknown;no
54;blue-collar;married;secondary;no;1636;no;no;telephone;20;jul;1008;2;-1;0;unknown;yes
41;admin.;single;tertiary;no;873;yes;no;cellular;9;feb;16;9;-1;0;unknown;no
